SPAN 204,"
PR:  or score of S4 on placement exam.  Foundation for advanced study of Spanish. Emphasis on oral and written communication."
SPAN 495,"
Faculty supervised study of topics not available through regular course offerings."
SEP 271,"
Sociocultural investigation of sport in American society."
SEP 272,"
An examination of personality and behavioral factors as they affect participation in sport. Topics such as stress and sport, body image, aggression and the sport participant, and the licensure of sport psychologists highlight the course."
SM 167,"
Overview of the sport management profession including career opportunities, critical current issues.trends, professional standards and the professional organizations."
SM 275,"
An examination of the historical development of the Olympic Games from the Greek classic period (500 B.C.) to the games of the XXVI Olympiad of Atlanta in 1996."
SM 340,"
This course examines how sport organizations interact and coordinate with numerous policy actors to facilitate and coordinate the mechanisms of governance."
SM 345,"
PR: Majors only.  This course provides an understanding of the technological concepts and principles relevant to sport management and provides student with practical experiences in the use of emerging technologies in the field."
SM 350,"
PR: Majors only.  The purpose of this course is to identify the fundamental leadership behaviors in sport management. This course provides sport management students the opportunity to explore current leadership theories and practices in sport."
SM 355,"
PR: Majors only.  In this course students will identify and develop the skill sets necessary for successful completion of an internship in sport management."
SM 370,"
The purpose of this course is to provide financial and economic overview of professional, collegiate and recreational sports. Students will learn financial structures of sport organizations and various economic principles applied to the sport industry."
SM 375,"
An examination of the role of sports within the broader process of globalization. Its impact on culture, politics, economics and how these influences shape today's sport."
SM 380,"
This course is designed to acquaint students with philosophical issues related to sport and sport management and with individuals and events that helped shape the history of sport."
SM 387,"
PR: . An in-depth analysis of critical issues impacting sport and the sport industry."
SM 425,"
PR: Consent. This course is designed to inform students of the principles and practice of planning, funding, and managing of sport facilities and event management."
SM 426,"
An overview of the legal system as it applies to sport, including contracts, tort law, drug testing, types of athletes, product liability, and legal duties of coaches, facilities supervisors, and athletic directors."
